order_num_clean,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,total_cost,profit,profit_margin_clean,state,state_name,us_region,lat,lon,budget,order_year,order_quarter,quarter_label,order_month,order_month_name,order_month_num,is_weekend,gross_profit_ratio,cost_ratio,revenue_per_unit,profit_per_unit,revenue_tier,margin_tier,price_tier,customer_segment,budget_flag,budget_variance,budget_variance_pct
SO - 0007499,10-02-2016,Fred's Company,Wholesale,Product 2,9,750.4,6753.6,637.84,5740.56,1013.04,15,MO,Missouri,Midwest,39.08547,-94.3521,,2016,1,Q1,2016-02,February,2,0,0.15,0.85,750.4,112.56,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0010088,10-02-2016,Arbor Company,Distributor,Product 14,8,978.2,7825.6,616.266,4930.128,2895.472,37,CT,Connecticut,Northeast,41.39733,-72.92223,,2016,1,Q1,2016-02,February,2,0,0.37,0.63,978.2,361.93,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0000372,10-02-2016,Johnson Ltd,Wholesale,Product 26,10,911.2,9112,410.04,4100.4,5011.6,55,IL,Illinois,Midwest,41.77193,-88.09209,,2016,1,Q1,2016-02,February,2,0,0.55,0.45,911.2,501.16,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0002193,10-02-2016,Chatterpoi Corp,Distributor,Product 17,12,1735.3,20823.6,850.297,10203.564,10620.036,51,AZ,Arizona,West,32.72532,-114.6244,,2016,1,Q1,2016-02,February,2,0,0.51,0.49,1735.3,885,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0003464,10-02-2016,Aldi Ltd,Wholesale,Product 15,10,201,2010,98.49,984.9,1025.1,51,CT,Connecticut,Northeast,41.53678,-72.79454,,2016,1,Q1,2016-02,February,2,0,0.51,0.49,201,102.51,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0007528,10-02-2016,MEIJER Corp,Wholesale,Product 15,6,2921.2,17527.2,2307.748,13846.488,3680.712,21,CA,California,West,34.05223,-118.24368,,2016,1,Q1,2016-02,February,2,0,0.21,0.79,2921.2,613.45,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0007680,10-02-2016,Fred's Company,Wholesale,Product 3,11,1755.4,19309.4,754.822,8303.042,11006.358,57,TX,Texas,South,32.83707,-97.08195,,2016,1,Q1,2016-02,February,2,0,0.57,0.43,1755.4,1000.58,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0008334,10-02-2016,Aldi Ltd,Distributor,Product 26,9,1969.8,17728.2,886.41,7977.69,9750.51,55,NY,New York,Northeast,40.63396,-73.6091,,2016,1,Q1,2016-02,February,2,0,0.55,0.45,1969.8,1083.39,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0001113,10-02-2016,Oozz Group,Wholesale,Product 22,11,3390.2,37292.2,1932.414,21256.554,16035.646,43,CA,California,West,33.78779,-117.85311,,2016,1,Q1,2016-02,February,2,0,0.43,0.57,3390.2,1457.79,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0001300,10-02-2016,MEIJER Corp,Wholesale,Product 17,7,2586.2,18103.4,1396.548,9775.836,8327.564,46,NC,North Carolina,South,35.40875,-80.57951,,2016,1,Q1,2016-02,February,2,0,0.46,0.54,2586.2,1189.65,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0003265,10-02-2016,Aibox Company,Wholesale,Product 20,8,3973.1,31784.8,1708.433,13667.464,18117.336,57,VA,Virginia,South,37.27097,-79.94143,,2016,1,Q1,2016-02,February,2,0,0.57,0.43,3973.1,2264.67,Very Large ($30K-$57K),Premium (>55%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0003740,10-02-2016,Jayo Company,Export,Product 16,8,3859.2,30873.6,2006.784,16054.272,14819.328,48,NJ,New Jersey,Northeast,39.99426,-74.16615,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,3859.2,1852.42,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0005078,10-02-2016,Vimbo Company,Wholesale,Product 26,5,3859.2,19296,2662.848,13314.24,5981.76,31,UT,Utah,West,40.59161,-111.8841,,2016,1,Q1,2016-02,February,2,0,0.31,0.69,3859.2,1196.35,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0005878,10-02-2016,Aibox Company,Distributor,Product 29,5,207.7,1038.5,120.466,602.33,436.17,42,IN,Indiana,Midwest,37.97476,-87.55585,,2016,1,Q1,2016-02,February,2,0,0.42,0.58,207.7,87.23,Small (<$5K),High (41-55%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0007321,10-02-2016,SHISEIDO Ltd,Wholesale,Product 4,7,2559.4,17915.8,1638.016,11466.112,6449.688,36,CA,California,West,33.52253,-117.70755,,2016,1,Q1,2016-02,February,2,0,0.36,0.64,2559.4,921.38,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0007790,10-02-2016,Divanoodle Ltd,Wholesale,Product 25,11,763.8,8401.8,389.538,4284.918,4116.882,49,MI,Michigan,Midwest,42.21368,-83.59918,,2016,1,Q1,2016-02,February,2,0,0.49,0.51,763.8,374.26,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0010413,10-02-2016,SEINDNI Corp,Wholesale,Product 25,6,201,1206,104.52,627.12,578.88,48,IA,Iowa,Midwest,41.54994,-93.78135,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,201,96.48,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0008323,10-02-2016,Flipbug Ltd,Wholesale,Product 1,8,180.9,1447.2,124.821,998.568,448.632,31,UT,Utah,West,40.60967,-111.9391,,2016,1,Q1,2016-02,February,2,0,0.31,0.69,180.9,56.08,Small (<$5K),Medium (26-40%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0001249,10-02-2016,Realcube Company,Export,Product 1,10,5460.5,54605,3494.72,34947.2,19657.8,36,MN,Minnesota,Midwest,44.8408,-93.29828,,2016,1,Q1,2016-02,February,2,0,0.36,0.64,5460.5,1965.78,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0001572,10-02-2016,Jayo Company,Export,Product 11,5,1118.9,5594.5,749.663,3748.315,1846.185,33,NJ,New Jersey,Northeast,40.07706,-74.20037,,2016,1,Q1,2016-02,February,2,0,0.33,0.67,1118.9,369.24,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0002093,10-02-2016,Zoomzone Corp,Export,Product 18,9,6391.8,57526.2,3323.736,29913.624,27612.576,48,MD,Maryland,South,38.98067,-77.10026,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,6391.8,3068.06,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0003022,10-02-2016,Gigabox Group,Export,Product 17,11,2680,29480,1956.4,21520.4,7959.6,27,FL,Florida,South,27.90947,-82.78732,,2016,1,Q1,2016-02,February,2,0,0.27,0.73,2680,723.6,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0003184,10-02-2016,Zava Group,Export,Product 11,7,1943,13601,1398.96,9792.72,3808.28,28,WA,Washington,West,47.30377,-122.21,,2016,1,Q1,2016-02,February,2,0,0.28,0.72,1943,544.04,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0004237,10-02-2016,Walgreen Corp,Wholesale,Product 1,12,2639.8,31677.6,2111.84,25342.08,6335.52,20,MD,Maryland,South,39.17316,-77.27165,,2016,1,Q1,2016-02,February,2,0,0.2,0.8,2639.8,527.96,Very Large ($30K-$57K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0005166,10-02-2016,Rooxo Company,Wholesale,Product 6,7,1909.5,13366.5,954.75,6683.25,6683.25,50,IL,Illinois,Midwest,41.86614,-88.10701,,2016,1,Q1,2016-02,February,2,0,0.5,0.5,1909.5,954.75,Medium ($5K-$15K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0005627,10-02-2016,Z.H.T. Group,Distributor,Product 6,6,1232.8,7396.8,850.632,5103.792,2293.008,31,CT,Connecticut,Northeast,41.7607,-72.60765,,2016,1,Q1,2016-02,February,2,0,0.31,0.69,1232.8,382.17,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0007226,10-02-2016,Remedy Ltd,Wholesale,Product 18,5,1092.1,5460.5,797.233,3986.165,1474.335,27,IL,Illinois,Midwest,41.68178,-88.20282,,2016,1,Q1,2016-02,February,2,0,0.27,0.73,1092.1,294.87,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009579,10-02-2016,Accudial Company,Wholesale,Product 23,6,1025.1,6150.6,635.562,3813.372,2337.228,38,FL,Florida,South,27.04422,-82.23593,,2016,1,Q1,2016-02,February,2,0,0.38,0.62,1025.1,389.54,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009501,10-02-2016,Realbuzz Ltd,Wholesale,Product 13,11,783.9,8622.9,399.789,4397.679,4225.221,49,NJ,New Jersey,Northeast,40.50399,-74.34941,,2016,1,Q1,2016-02,February,2,0,0.49,0.51,783.9,384.11,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0001977,10-02-2016,Colgate-Pa Group,Distributor,Product 25,5,6371.7,31858.5,4587.624,22938.12,8920.38,28,IN,Indiana,Midwest,39.58265,-86.095,,2016,1,Q1,2016-02,February,2,0,0.28,0.72,6371.7,1784.08,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0004176,10-02-2016,Aibox Company,Distributor,Product 8,7,3309.8,23168.6,2647.84,18534.88,4633.72,20,CA,California,West,33.20004,-117.24254,,2016,1,Q1,2016-02,February,2,0,0.2,0.8,3309.8,661.96,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0006103,10-02-2016,Accord Group,Distributor,Product 15,9,180.9,1628.1,146.529,1318.761,309.339,19,OH,Ohio,Midwest,39.72765,-84.03425,,2016,1,Q1,2016-02,February,2,0,0.19,0.81,180.9,34.37,Small (<$5K),Low (<=25%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0006443,10-02-2016,The Ltd,Export,Product 17,10,254.6,2546,175.674,1756.74,789.26,31,IN,Indiana,Midwest,39.96548,-86.14837,,2016,1,Q1,2016-02,February,2,0,0.31,0.69,254.6,78.93,Small (<$5K),Medium (26-40%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0007160,10-02-2016,Talane Group,Wholesale,Product 26,12,3906.1,46873.2,2968.636,35623.632,11249.568,24,TX,Texas,South,30.51457,-97.81922,,2016,1,Q1,2016-02,February,2,0,0.24,0.76,3906.1,937.46,Very Large ($30K-$57K),Low (<=25%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0010417,10-02-2016,Skippad Ltd,Wholesale,Product 25,6,3892.7,23356.2,2880.598,17283.588,6072.612,26,CA,California,West,34.57943,-118.11646,,2016,1,Q1,2016-02,February,2,0,0.26,0.74,3892.7,1012.1,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0008179,10-02-2016,Skidoo Company,Distributor,Product 5,11,5460.5,60065.5,2348.015,25828.165,34237.335,57,CA,California,West,37.48522,-122.23635,,2016,1,Q1,2016-02,February,2,0,0.57,0.43,5460.5,3112.48,Enterprise ($57K+),Premium (>55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0010247,10-02-2016,Realbuzz Ltd,Wholesale,Product 26,9,991.6,8924.4,763.532,6871.788,2052.612,23,AZ,Arizona,West,33.53865,-112.18599,,2016,1,Q1,2016-02,February,2,0,0.23,0.77,991.6,228.07,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0009791,10-02-2016,Feednation Corp,Wholesale,Product 20,5,3792.2,18961,2919.994,14599.97,4361.03,23,IA,Iowa,Midwest,41.72971,-93.60577,,2016,1,Q1,2016-02,February,2,0,0.23,0.77,3792.2,872.21,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0001391,11-02-2016,Remedy Ltd,Wholesale,Product 17,10,3912.8,39128,1995.528,19955.28,19172.72,49,IN,Indiana,Midwest,39.96392,-85.92802,,2016,1,Q1,2016-02,February,2,0,0.49,0.51,3912.8,1917.27,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0002141,11-02-2016,Yodoo Ltd,Wholesale,Product 22,12,2532.6,30391.2,1316.952,15803.424,14587.776,48,TX,Texas,South,26.30174,-98.16334,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,2532.6,1215.65,Very Large ($30K-$57K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0004020,11-02-2016,Terumo Corp,Wholesale,Product 25,7,1969.8,13788.6,1654.632,11582.424,2206.176,16,UT,Utah,West,40.76078,-111.89105,,2016,1,Q1,2016-02,February,2,0,0.16,0.84,1969.8,315.17,Medium ($5K-$15K),Low (<=25%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0005591,11-02-2016,Skidoo Company,Wholesale,Product 26,7,1065.3,7457.1,788.322,5518.254,1938.846,26,NY,New York,Northeast,43.01164,-78.75715,,2016,1,Q1,2016-02,February,2,0,0.26,0.74,1065.3,276.98,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0007963,11-02-2016,Bluezoom Group,Wholesale,Product 19,9,214.4,1929.6,105.056,945.504,984.096,51,GA,Georgia,South,34.03945,-84.35095,,2016,1,Q1,2016-02,February,2,0,0.51,0.49,214.4,109.34,Small (<$5K),High (41-55%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0009174,11-02-2016,Actavis Company,Distributor,Product 15,9,2814,25326,1181.88,10636.92,14689.08,58,MI,Michigan,Midwest,42.59034,-82.91695,,2016,1,Q1,2016-02,February,2,0,0.58,0.42,2814,1632.12,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0009209,11-02-2016,Twimbo Company,Wholesale,Product 25,12,207.7,2492.4,85.157,1021.884,1470.516,59,AZ,Arizona,West,33.30616,-111.84125,,2016,1,Q1,2016-02,February,2,0,0.59,0.41,207.7,122.54,Small (<$5K),Premium (>55%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0000229,11-02-2016,Thoughtmix Ltd,Export,Product 17,11,844.2,9286.2,565.614,6221.754,3064.446,33,CA,California,West,38.67796,-121.17606,,2016,1,Q1,2016-02,February,2,0,0.33,0.67,844.2,278.59,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001766,11-02-2016,Tambee Company,Distributor,Product 13,7,1005,7035,824.1,5768.7,1266.3,18,NJ,New Jersey,Northeast,40.94585,-74.24508,,2016,1,Q1,2016-02,February,2,0,0.18,0.82,1005,180.9,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0003598,11-02-2016,Bath Group,Wholesale,Product 24,9,1165.8,10492.2,547.926,4931.334,5560.866,53,MA,Massachusetts,Northeast,42.63342,-71.31617,,2016,1,Q1,2016-02,February,2,0,0.53,0.47,1165.8,617.87,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0005499,11-02-2016,Janyx Group,Wholesale,Product 26,12,2546,30552,1934.96,23219.52,7332.48,24,FL,Florida,South,28.08363,-80.60811,,2016,1,Q1,2016-02,February,2,0,0.24,0.76,2546,611.04,Very Large ($30K-$57K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0009411,11-02-2016,SAFEWAY Ltd,Distributor,Product 3,7,1118.9,7832.3,749.663,5247.641,2584.659,33,TX,Texas,South,32.8343,-97.2289,,2016,1,Q1,2016-02,February,2,0,0.33,0.67,1118.9,369.24,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0009610,11-02-2016,Terumo Corp,Export,Product 18,11,2834.1,31175.1,1303.686,14340.546,16834.554,54,IL,Illinois,Midwest,42.04639,-87.69435,,2016,1,Q1,2016-02,February,2,0,0.54,0.46,2834.1,1530.41,Very Large ($30K-$57K),High (41-55%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0006524,11-02-2016,The Ltd,Wholesale,Product 17,11,1072,11792,696.8,7664.8,4127.2,35,CA,California,West,37.49466,-120.84659,,2016,1,Q1,2016-02,February,2,0,0.35,0.65,1072,375.2,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0006557,11-02-2016,Fatz Group,Distributor,Product 2,8,817.4,6539.2,514.962,4119.696,2419.504,37,FL,Florida,South,27.04422,-82.23593,,2016,1,Q1,2016-02,February,2,0,0.37,0.63,817.4,302.44,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0008008,11-02-2016,Buzzshare Company,Wholesale,Product 18,11,6210.9,68319.9,3540.213,38942.343,29377.557,43,CO,Colorado,West,38.83388,-104.82136,,2016,1,Q1,2016-02,February,2,0,0.43,0.57,6210.9,2670.69,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0008138,11-02-2016,Chatterbri Ltd,Wholesale,Product 14,11,5768.7,63455.7,4557.273,50130.003,13325.697,21,NE,Nebraska,Midwest,41.25861,-95.93779,,2016,1,Q1,2016-02,February,2,0,0.21,0.79,5768.7,1211.43,Enterprise ($57K+),Low (<=25%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0009266,11-02-2016,Kaymbo Company,Distributor,Product 4,9,1005,9045,462.3,4160.7,4884.3,54,WI,Wisconsin,Midwest,44.81966,-91.49488,,2016,1,Q1,2016-02,February,2,0,0.54,0.46,1005,542.7,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0009570,11-02-2016,Roberts Company,Wholesale,Product 7,12,1782.2,21386.4,1372.294,16467.528,4918.872,23,MA,Massachusetts,Northeast,41.70149,-71.15505,,2016,1,Q1,2016-02,February,2,0,0.23,0.77,1782.2,409.91,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0008534,11-02-2016,Twimbo Company,Wholesale,Product 23,6,2914.5,17487,2156.73,12940.38,4546.62,26,CA,California,West,33.9164,-118.35257,,2016,1,Q1,2016-02,February,2,0,0.26,0.74,2914.5,757.77,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0002322,11-02-2016,Cogidoo Company,Wholesale,Product 4,11,6505.7,71562.7,3578.135,39359.485,32203.215,45,NH,New Hampshire,Northeast,42.99564,-71.45479,,2016,1,Q1,2016-02,February,2,0,0.45,0.55,6505.7,2927.56,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0004513,11-02-2016,Cogidoo Company,Wholesale,Product 15,7,201,1407,114.57,801.99,605.01,43,IL,Illinois,Midwest,39.84031,-88.9548,,2016,1,Q1,2016-02,February,2,0,0.43,0.57,201,86.43,Small (<$5K),High (41-55%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0006814,11-02-2016,Devpoint Group,Wholesale,Product 26,12,187.6,2251.2,155.708,1868.496,382.704,17,CT,Connecticut,Northeast,41.66121,-72.77954,,2016,1,Q1,2016-02,February,2,0,0.17,0.83,187.6,31.89,Small (<$5K),Low (<=25%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0009913,11-02-2016,Browsebug Company,Wholesale,Product 2,8,1681.7,13453.6,706.314,5650.512,7803.088,58,CT,Connecticut,Northeast,41.20569,-73.12799,,2016,1,Q1,2016-02,February,2,0,0.58,0.42,1681.7,975.39,Medium ($5K-$15K),Premium (>55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0008649,11-02-2016,Devpoint Group,Distributor,Product 5,5,3872.6,19363,1897.574,9487.87,9875.13,51,IL,Illinois,Midwest,41.68178,-88.20282,,2016,1,Q1,2016-02,February,2,0,0.51,0.49,3872.6,1975.03,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0000602,11-02-2016,WOONSOCKET Corp,Wholesale,Product 16,12,1058.6,12703.2,645.746,7748.952,4954.248,39,IL,Illinois,Midwest,41.76346,-88.2901,,2016,1,Q1,2016-02,February,2,0,0.39,0.61,1058.6,412.85,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001203,11-02-2016,Tambee Company,Distributor,Product 12,7,1058.6,7410.2,571.644,4001.508,3408.692,46,IN,Indiana,Midwest,40.47811,-86.95599,,2016,1,Q1,2016-02,February,2,0,0.46,0.54,1058.6,486.96,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001219,11-02-2016,Family Corp,Wholesale,Product 14,5,180.9,904.5,130.248,651.24,253.26,28,CA,California,West,34.05557,-117.18254,,2016,1,Q1,2016-02,February,2,0,0.28,0.72,180.9,50.65,Small (<$5K),Medium (26-40%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0003929,11-02-2016,Blogspan Ltd,Export,Product 5,8,6532.5,52260,2939.625,23517,28743,55,CA,California,West,34.13612,-117.86534,,2016,1,Q1,2016-02,February,2,0,0.55,0.45,6532.5,3592.88,Very Large ($30K-$57K),High (41-55%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0005004,11-02-2016,Chatterbri Ltd,Wholesale,Product 14,11,5768.7,63455.7,4557.273,50130.003,13325.697,21,SC,South Carolina,South,34.0291,-80.89804,,2016,1,Q1,2016-02,February,2,0,0.21,0.79,5768.7,1211.43,Enterprise ($57K+),Low (<=25%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0005943,11-02-2016,Flipbug Ltd,Export,Product 28,7,696.8,4877.6,383.24,2682.68,2194.92,45,IL,Illinois,Midwest,41.84333,-87.79093,,2016,1,Q1,2016-02,February,2,0,0.45,0.55,696.8,313.56,Small (<$5K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0006984,11-02-2016,Linklinks Ltd,Export,Product 19,5,911.2,4556,473.824,2369.12,2186.88,48,CA,California,West,38.70712,-121.28106,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,911.2,437.38,Small (<$5K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0007316,11-02-2016,Linklinks Ltd,Distributor,Product 2,7,2793.9,19557.3,1452.828,10169.796,9387.504,48,AR,Arkansas,South,35.8423,-90.70428,,2016,1,Q1,2016-02,February,2,0,0.48,0.52,2793.9,1341.07,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0007672,11-02-2016,Nlounge Ltd,Distributor,Product 4,9,6452.1,58068.9,4387.428,39486.852,18582.048,32,IN,Indiana,Midwest,37.97476,-87.55585,,2016,1,Q1,2016-02,February,2,0,0.32,0.68,6452.1,2064.67,Enterprise ($57K+),Medium (26-40%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0008897,11-02-2016,Wordtune Company,Distributor,Product 28,6,3879.3,23275.8,2599.131,15594.786,7681.014,33,MA,Massachusetts,Northeast,42.41843,-71.10616,,2016,1,Q1,2016-02,February,2,0,0.33,0.67,3879.3,1280.17,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0002910,11-02-2016,Internatio Company,Distributor,Product 9,5,1018.4,5092,794.352,3971.76,1120.24,22,MI,Michigan,Midwest,42.32115,-85.17971,,2016,1,Q1,2016-02,February,2,0,0.22,0.78,1018.4,224.05,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0005495,11-02-2016,Sanum-Kehl Group,Distributor,Product 1,5,2358.4,11792,990.528,4952.64,6839.36,58,NJ,New Jersey,Northeast,40.40709,-74.06984,,2016,1,Q1,2016-02,February,2,0,0.58,0.42,2358.4,1367.87,Medium ($5K-$15K),Premium (>55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0005999,11-02-2016,Brightdog Corp,Distributor,Product 6,8,3202.6,25620.8,2049.664,16397.312,9223.488,36,TX,Texas,South,32.35126,-95.30106,,2016,1,Q1,2016-02,February,2,0,0.36,0.64,3202.6,1152.94,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0007293,11-02-2016,Jayo Company,Distributor,Product 20,5,1018.4,5092,723.064,3615.32,1476.68,29,WA,Washington,West,47.17176,-122.51846,,2016,1,Q1,2016-02,February,2,0,0.29,0.71,1018.4,295.34,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0007695,11-02-2016,Zoovu Corp,Distributor,Product 6,10,3068.6,30686,1442.242,14422.42,16263.58,53,GA,Georgia,South,33.85844,-84.3402,,2016,1,Q1,2016-02,February,2,0,0.53,0.47,3068.6,1626.36,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0010441,11-02-2016,MEIJER Corp,Wholesale,Product 4,12,2499.1,29989.2,1349.514,16194.168,13795.032,46,MA,Massachusetts,Northeast,42.26259,-71.80229,,2016,1,Q1,2016-02,February,2,0,0.46,0.54,2499.1,1149.59,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0000600,12-02-2016,Rhynoodle Ltd,Wholesale,Product 19,8,790.6,6324.8,672.01,5376.08,948.72,15,AL,Alabama,South,33.52744,-86.79905,,2016,1,Q1,2016-02,February,2,0,0.15,0.85,790.6,118.59,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001929,12-02-2016,True Ltd,Wholesale,Product 14,11,2646.5,29111.5,1879.015,20669.165,8442.335,29,VA,Virginia,South,37.55376,-77.46026,,2016,1,Q1,2016-02,February,2,0,0.29,0.71,2646.5,767.48,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
